shape_id,route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342328,ch1972654,4,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-6-11,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342328,ch1972649,5,0,Cultus Lake,1,19-6-11,198,1,200,15,1
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342328,ch1972653,6,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-6-11,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342328,ch1972647,7,0,Cultus Lake,1,19-6-11,198,1,200,15,1
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342328,ch1972652,8,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-6-11,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342328,ch1972648,9,0,Cultus Lake,1,19-6-11,198,1,200,15,1
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342328,ch1972651,10,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-6-11,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972639,1,0,Cultus Lake,1,19-6-11,198,1,200,15,1
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972650,2,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-6-11,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972640,3,0,Cultus Lake,1,19-6-11,198,1,200,15,1
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972660,4,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-6-11,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972641,5,0,Cultus Lake,1,19-6-11,198,1,200,15,1
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972659,6,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-6-11,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972642,7,0,Cultus Lake,1,19-6-11,198,1,200,15,1
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972658,8,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-6-11,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972643,9,0,Cultus Lake,1,19-6-11,198,1,200,15,1
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972657,10,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-6-11,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972644,11,0,Cultus Lake,1,19-6-11,198,1,200,15,1
19-6-10,6-Chilliwack,aaCHW13-CW1207Sa-Saturday-06,342329,ch1972656,12,0,Chilliwack,0,19-6-10,198,0,100,14,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973161,1,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973144,2,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973154,3,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973164,4,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973165,5,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973166,6,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973147,7,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973157,8,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973168,9,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973169,10,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973170,11,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973150,12,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342401,ch1973160,13,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973152,1,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973143,2,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973153,3,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973162,4,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973163,5,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973145,6,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973155,7,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973146,8,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973156,9,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973167,10,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973148,11,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973158,12,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973149,13,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973159,14,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973202,15,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973171,16,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342402,ch1973151,17,0,UFV,1,19-1-104,6793,1,200,2,1
19-8-40,8-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1973001,1,0,UFV/Mall,0,19-8-40,2023,0,100,9,1
19-7-69,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972990,2,0,Downtown,0,19-7-69,2162,0,100,8,1
19-7-70,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972996,3,0,Mall,1,19-7-70,1960,1,200,10,1
19-8-40,8-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1973002,4,0,UFV/Mall,0,19-8-40,2023,0,100,9,1
19-7-69,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972991,5,0,Downtown,0,19-7-69,2162,0,100,8,1
19-7-70,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972997,6,0,Mall,1,19-7-70,1960,1,200,10,1
19-8-40,8-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1973003,7,0,UFV/Mall,0,19-8-40,2023,0,100,9,1
19-7-69,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972992,8,0,Downtown,0,19-7-69,2162,0,100,8,1
19-7-70,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972998,9,0,Mall,1,19-7-70,1960,1,200,10,1
19-8-40,8-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1973004,10,0,UFV/Mall,0,19-8-40,2023,0,100,9,1
19-7-69,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972993,11,0,Downtown,0,19-7-69,2162,0,100,8,1
19-7-70,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972999,12,0,Mall,1,19-7-70,1960,1,200,10,1
19-8-40,8-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1973005,13,0,UFV/Mall,0,19-8-40,2023,0,100,9,1
19-7-69,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972994,14,0,Downtown,0,19-7-69,2162,0,100,8,1
19-7-70,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1973000,15,0,Mall,1,19-7-70,1960,1,200,10,1
19-8-40,8-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1973006,16,0,UFV/Mall,0,19-8-40,2023,0,100,9,1
19-7-69,7-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342403,ch1972995,17,0,Downtown,0,19-7-69,2162,0,100,8,1
19-4-19,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973194,1,0,Mall,0,19-4-19,2690,1,200,7,1
19-2-68,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973193,2,0,Downtown,0,19-2-68,2948,0,100,4,1
19-2-69,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973182,3,0,Mall,1,19-2-69,2843,1,200,5,1
19-4-20,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973178,4,0,Teskey/Sylvan,1,19-4-20,2824,0,100,6,1
19-4-19,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973196,5,0,Mall,0,19-4-19,2690,1,200,7,1
19-2-68,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973191,6,0,Downtown,0,19-2-68,2948,0,100,4,1
19-2-69,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973184,7,0,Mall,1,19-2-69,2843,1,200,5,1
19-4-20,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973176,8,0,Teskey/Sylvan,1,19-4-20,2824,0,100,6,1
19-4-19,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973198,9,0,Mall,0,19-4-19,2690,1,200,7,1
19-2-68,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973172,10,0,Downtown,0,19-2-68,2948,0,100,4,1
19-2-69,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973186,11,0,Mall,1,19-2-69,2843,1,200,5,1
19-4-20,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973174,12,0,Teskey/Sylvan,1,19-4-20,2824,0,100,6,1
19-4-19,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973200,13,0,Mall,0,19-4-19,2690,1,200,7,1
19-2-68,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973173,14,0,Downtown,0,19-2-68,2948,0,100,4,1
19-2-69,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342404,ch1973188,15,0,Mall,1,19-2-69,2843,1,200,5,1
19-2-69,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973181,1,0,Mall,1,19-2-69,2843,1,200,5,1
19-4-20,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973177,2,0,Teskey/Sylvan,1,19-4-20,2824,0,100,6,1
19-4-19,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973195,3,0,Mall,0,19-4-19,2690,1,200,7,1
19-2-68,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973192,4,0,Downtown,0,19-2-68,2948,0,100,4,1
19-2-69,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973183,5,0,Mall,1,19-2-69,2843,1,200,5,1
19-4-20,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973175,6,0,Teskey/Sylvan,1,19-4-20,2824,0,100,6,1
19-4-19,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973197,7,0,Mall,0,19-4-19,2690,1,200,7,1
19-2-68,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973180,8,0,Downtown,0,19-2-68,2948,0,100,4,1
19-2-69,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973185,9,0,Mall,1,19-2-69,2843,1,200,5,1
19-4-20,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973190,10,0,Teskey/Sylvan,1,19-4-20,2824,0,100,6,1
19-4-19,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973199,11,0,Mall,0,19-4-19,2690,1,200,7,1
19-2-68,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973189,12,0,Downtown,0,19-2-68,2948,0,100,4,1
19-2-69,2-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973187,13,0,Mall,1,19-2-69,2843,1,200,5,1
19-4-20,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973179,14,0,Teskey/Sylvan,1,19-4-20,2824,0,100,6,1
19-4-19,4-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342405,ch1973201,15,0,Mall,0,19-4-19,2690,1,200,7,1
19-11-30,11-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342501,ch1973231,1,0,Chilliwack,1,19-11-30,1665,0,100,11,1
19-11-26,11-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342501,ch1973241,2,0,Harrison,0,19-11-26,1526,1,200,12,1
19-11-30,11-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342501,ch1973247,3,0,Chilliwack,1,19-11-30,1665,0,100,11,1
19-11-26,11-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342501,ch1973244,4,0,Harrison,0,19-11-26,1526,1,200,12,1
19-11-30,11-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342501,ch1973245,5,0,Chilliwack,1,19-11-30,1665,0,100,11,1
19-11-26,11-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342501,ch1973243,6,0,Harrison,0,19-11-26,1526,1,200,12,1
19-11-30,11-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342501,ch1973246,7,0,Chilliwack,1,19-11-30,1665,0,100,11,1
19-11-26,11-Chilliwack,aaCHW13-CW1207Wk-Sunday-11,342501,ch1973242,8,0,Harrison,0,19-11-26,1526,1,200,12,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972248,1,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972253,2,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972297,3,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972252,4,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972216,5,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972190,6,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972219,7,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972301,8,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972195,9,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972224,10,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972198,11,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972227,12,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972305,13,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972203,14,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972232,15,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972206,16,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972235,17,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972362,18,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972211,19,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972240,20,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342301,ch1972185,21,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972256,1,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972296,2,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972251,3,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972214,4,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972188,5,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972217,6,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972300,7,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972193,8,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972222,9,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972196,10,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972225,11,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972304,12,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972201,13,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972230,14,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972204,15,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972233,16,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972308,17,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972209,18,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972238,19,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972212,20,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342302,ch1972241,21,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972295,1,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972249,2,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972254,3,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972187,4,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972215,5,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972299,6,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972191,7,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972220,8,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972194,9,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972223,10,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972303,11,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972199,12,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972228,13,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972202,14,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972231,15,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972307,16,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972207,17,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972236,18,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972210,19,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972239,20,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972310,21,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972186,22,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972244,23,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972351,24,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972265,25,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972243,26,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972267,27,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342303,ch1972264,28,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972361,1,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972257,2,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972250,3,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972255,4,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972298,5,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972189,6,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972218,7,0,Downtown,0,19-1-105,6822,0,100,1,1
19-1-104,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972192,8,0,UFV,1,19-1-104,6793,1,200,2,1
19-1-105,1-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972221,9,0,Downtown,0,19-1-105,6822,0,100,1,1
19-3-28,3-Chilliwack,aaCHW13-CW1207Wk-Weekday-12,342304,ch1972302,10,0,Chilliwack - To Downtown,1,19-3-28,3710,0,100,3,1
